,source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
1480,Which Lord of the Rings book does not feature the Shire as a setting?,指輪物語の本の中で、シャイアが舞台でないのはどれですか？,en,ja,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['B-WORK_OF_ART', 'O', 'B-PERSON', 'O']","['Which', 'Lord', 'of', 'the', 'Rings', 'book', 'does', 'not', 'feature', 'the', 'Shire', 'as', 'a', 'setting', '?']","['指輪物語の本の中で', '、', 'シャイアが舞台でないのはどれですか', '？']"
6101,What ancient civilization would allow men to take time off from work to care for menstruating wives and daughters?,男性が月経中の妻や娘の世話をするために仕事を休むことを可能にするのはどの古代文明ですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O']","['What', 'ancient', 'civilization', 'would', 'allow', 'men', 'to', 'take', 'time', 'off', 'from', 'work', 'to', 'care', 'for', 'menstruating', 'wives', 'and', 'daughters', '?']","['男性が月経中の妻や娘の世話をするために仕事を休むことを可能にするのはどの古代文明ですか', '？']"
1467,How many Circles of Hell are in Dante's Inferno?,ダンテズ・インフェルノにはいくつの地獄の輪がありますか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['B-LOC', 'O', 'O', 'O']","['How', 'many', 'Circles', 'of', 'Hell', 'are', 'in', ""Dante's"", 'Inferno', '?']","['ダンテズ', '・', 'インフェルノにはいくつの地獄の輪がありますか', '？']"
7134,Where was Paddington Bear found?,くまのパディントンはどこで発見されましたか？,en,ja,"['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O']","['O', 'O']","['Where', 'was', 'Paddington', 'Bear', 'found', '?']","['くまのパディントンはどこで発見されましたか', '？']"
3624,Who was the second daughter of King Christian IX of Denmark?,デンマーク国王クリスチャン9世の次女は？,en,ja,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['O', 'O']","['Who', 'was', 'the', 'second', 'daughter', 'of', 'King', 'Christian', 'IX', 'of', 'Denmark', '?']","['デンマーク国王クリスチャン9世の次女は', '？']"
2337,What is the deepest point on Earth?,地球の最深地点は?,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['B-LOC', 'O']","['What', 'is', 'the', 'deepest', 'point', 'on', 'Earth', '?']","['地球の最深地点は', '?']"
4614,Which mountain is in the Cascades and is the tallest in Washington state?,カスケード山脈の中にあり、ワシントン州で最も高い山はどれですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O']","['B-LOC', 'O', 'O', 'O']","['Which', 'mountain', 'is', 'in', 'the', 'Cascades', 'and', 'is', 'the', 'tallest', 'in', 'Washington', 'state', '?']","['カスケード山脈の中にあり', '、', 'ワシントン州で最も高い山はどれですか', '？']"
5234,How many movies are there in the Lord of the Rings series?,『ロード・オブ・ザ・リング』シリーズには何本の映画がありますか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['How', 'many', 'movies', 'are', 'there', 'in', 'the', 'Lord', 'of', 'the', 'Rings', 'series', '?']","['『', 'ロード', '・', 'オブ', '・', 'ザ', '・', 'リング', '』', 'シリーズには何本の映画がありますか', '？']"
347,What is the name of the eighth Fast & Furious movie?,映画ワイルド・スピードのシリーズ8作目のタイトルは何？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'is', 'the', 'name', 'of', 'the', 'eighth', 'Fast', '&', 'Furious', 'movie', '?']","['映画ワイルド', '・', 'スピードのシリーズ8作目のタイトルは何', '？']"
2412,Is Lake Superior the largest of the 5 Great Lakes in North America?,北アメリカの五大湖で一番大きいのはスペリオル湖?,en,ja,"['O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O']","['Is', 'Lake', 'Superior', 'the', 'largest', 'of', 'the', '5', 'Great', 'Lakes', 'in', 'North', 'America', '?']","['北アメリカの五大湖で一番大きいのはスペリオル湖', '?']"
333,What was the last movie in the Dirty Harry franchise?,ダーティハリーシリーズの最新作はどれ？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['B-WORK_OF_ART', 'O']","['What', 'was', 'the', 'last', 'movie', 'in', 'the', 'Dirty', 'Harry', 'franchise', '?']","['ダーティハリーシリーズの最新作はどれ', '？']"
4338,What country hosted the second ever Winter Olympics?,第2回冬季オリンピックを開催した国は?,en,ja,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-EVENT', 'I-EVENT', 'O']","['B-EVENT', 'O']","['What', 'country', 'hosted', 'the', 'second', 'ever', 'Winter', 'Olympics', '?']","['第2回冬季オリンピックを開催した国は', '?']"
2488,"Who is the oldest living US senator, Chuck Grassley or Dianne Feinstein?","""存命のアメリカの上院議員で、最高齢なのはチャック・グラスリーとダイアン・ファインスタインのどちらですか?""",en,ja,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O']","['Who', 'is', 'the', 'oldest', 'living', 'US', 'senator', ',', 'Chuck', 'Grassley', 'or', 'Dianne', 'Feinstein', '?']","['""', '存命のアメリカの上院議員で', '、', '最高齢なのはチャック', '・', 'グラスリーとダイアン', '・', 'ファインスタインのどちらですか', '?', '""']"
1429,Did Twilight come out before 2015?,トワイライトは２０１５年に公開しましたか？,en,ja,"['O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O']","['Did', 'Twilight', 'come', 'out', 'before', '2015', '?']","['トワイライトは２０１５年に公開しましたか', '？']"
6441,Which musician was a member of the Jackson 5 and is known as the King of Pop?,ジャクソン5のメンバーでキング・オブ・ポップとして有名なアーティストは誰？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['B-ORG', 'O', 'O', 'O', 'O', 'O']","['Which', 'musician', 'was', 'a', 'member', 'of', 'the', 'Jackson', '5', 'and', 'is', 'known', 'as', 'the', 'King', 'of', 'Pop', '?']","['ジャクソン5のメンバーでキング', '・', 'オブ', '・', 'ポップとして有名なアーティストは誰', '？']"
5562,What year was the first book in the Little Women series published?,『若草物語』シリーズの第一作目が出版されたのは何年でしたか？,en,ja,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['What', 'year', 'was', 'the', 'first', 'book', 'in', 'the', 'Little', 'Women', 'series', 'published', '?']","['『', '若草物語', '』', 'シリーズの第一作目が出版されたのは何年でしたか', '？']"
6763,What was the third game in the Legend of Zelda series?,ゼルダの伝説シリーズの3作品目のゲームは何ですか？,en,ja,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O']","['What', 'was', 'the', 'third', 'game', 'in', 'the', 'Legend', 'of', 'Zelda', 'series', '?']","['ゼルダの伝説シリーズの3作品目のゲームは何ですか', '？']"
6573,Which book is the shortest in the New Testament?,新約聖書で一番短い本はどれですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O']","['Which', 'book', 'is', 'the', 'shortest', 'in', 'the', 'New', 'Testament', '?']","['新約聖書で一番短い本はどれですか', '？']"
4774,How many presidents served in the Union Army?,連邦軍に仕えたことのある大統領は何人いましたか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['O', 'O']","['How', 'many', 'presidents', 'served', 'in', 'the', 'Union', 'Army', '?']","['連邦軍に仕えたことのある大統領は何人いましたか', '？']"
746,What is the shortest song in the world?,世界で最も短い曲は何か？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O']","['What', 'is', 'the', 'shortest', 'song', 'in', 'the', 'world', '?']","['世界で最も短い曲は何か', '？']"
5489,What were the Pittsburgh Pirates originally known as?,ピッツバーグ・パイレーツのもともとの呼び名は何でしたか？,en,ja,"['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['B-GPE', 'O', 'O', 'O']","['What', 'were', 'the', 'Pittsburgh', 'Pirates', 'originally', 'known', 'as', '?']","['ピッツバーグ', '・', 'パイレーツのもともとの呼び名は何でしたか', '？']"
6027,Who was president of the US during the Civil War?,南北戦争中のアメリカ大統領は誰ですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['B-EVENT', 'O']","['Who', 'was', 'president', 'of', 'the', 'US', 'during', 'the', 'Civil', 'War', '?']","['南北戦争中のアメリカ大統領は誰ですか', '？']"
6188,Which dynasty built the Great Wall of China?,中国の万里の長城はどの王朝で建設されましたか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O']","['Which', 'dynasty', 'built', 'the', 'Great', 'Wall', 'of', 'China', '?']","['中国の万里の長城はどの王朝で建設されましたか', '？']"
3519,Who was a founder of Virginia Colony and a long-time prisoner in the Tower of London?,バージニア入植地の創設者で、長い間ロンドン塔に収監されていたのは誰？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'I-FAC', 'O']","['B-GPE', 'O', 'O', 'O']","['Who', 'was', 'a', 'founder', 'of', 'Virginia', 'Colony', 'and', 'a', 'long', '-', 'time', 'prisoner', 'in', 'the', 'Tower', 'of', 'London', '?']","['バージニア入植地の創設者で', '、', '長い間ロンドン塔に収監されていたのは誰', '？']"
2952,Which game is in the Final Fantasy series and has Ardyn Izunia as the main villain?,主要な悪役としてアーデン・イズニアがいるファイナルファンタジーシリーズのゲームはどれですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","['Which', 'game', 'is', 'in', 'the', 'Final', 'Fantasy', 'series', 'and', 'has', 'Ardyn', 'Izunia', 'as', 'the', 'main', 'villain', '?']","['主要な悪役としてアーデン', '・', 'イズニアがいるファイナルファンタジーシリーズのゲームはどれですか', '？']"
3956,How many MCU movies has Thanos appeared in?,サノスが登場したMCU映画は何作ある?,en,ja,"['O', 'O', 'B-ORG', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']","['B-PERSON', 'O']","['How', 'many', 'MCU', 'movies', 'has', 'Thanos', 'appeared', 'in', '?']","['サノスが登場したMCU映画は何作ある', '?']"
2618,Which governors of Virginia have not been Democrat since the year 2000?,2000年以降で民主党員ではないバージニア州知事は誰?,en,ja,"['O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-NORP', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']","['B-DATE', 'O', 'O']","['Which', 'governors', 'of', 'Virginia', 'have', 'not', 'been', 'Democrat', 'since', 'the', 'year', '2000', '?']","['2000', '年以降で民主党員ではないバージニア州知事は誰', '?']"
3824,Was Australia ever under French rule?,フランス統治下にオーストラリアはあったの?,en,ja,"['O', 'B-GPE', 'O', 'O', 'B-NORP', 'O', 'O']","['B-GPE', 'O']","['Was', 'Australia', 'ever', 'under', 'French', 'rule', '?']","['フランス統治下にオーストラリアはあったの', '?']"
259,Who was the star of The Crazies and also went to University of Southern California?,『クレイジーズ』で主演し、南カリフォルニア大学に行った人は？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']","['O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'B-ORG', 'O']","['Who', 'was', 'the', 'star', 'of', 'The', 'Crazies', 'and', 'also', 'went', 'to', 'University', 'of', 'Southern', 'California', '?']","['『', 'クレイジーズ', '』', 'で主演し', '、', '南カリフォルニア大学に行った人は', '？']"
5916,Who was the first US president?,初代アメリカ合衆国大統領は誰ですか？,en,ja,"['O', 'O', 'O', 'B-ORDINAL', 'B-GPE', 'O', 'O']","['B-ORDINAL', 'O']","['Who', 'was', 'the', 'first', 'US', 'president', '?']","['初代アメリカ合衆国大統領は誰ですか', '？']"
6467,"Who played quarterback for the Bills first, Jim Kelly or Frank Reicht?","""バッファロー・ビルズでクォーターバックとして最初にプレイしたのはジム・ケリーとフランク・ライクのどちらでしょうか？""",en,ja,"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORDINAL', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O']","['O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O']","['Who', 'played', 'quarterback', 'for', 'the', 'Bills', 'first', ',', 'Jim', 'Kelly', 'or', 'Frank', 'Reicht', '?']","['""', 'バッファロー', '・', 'ビルズでクォーターバックとして最初にプレイしたのはジム', '・', 'ケリーとフランク', '・', 'ライクのどちらでしょうか', '？', '""']"
1888,How many seas surround Japan?,日本にはいくつの海がありますか？,en,ja,"['O', 'O', 'O', 'O', 'B-GPE', 'O']","['B-GPE', 'O']","['How', 'many', 'seas', 'surround', 'Japan', '?']","['日本にはいくつの海がありますか', '？']"
3203,How many Union states participated in the Civil War?,南北戦争にはいくつの州が参戦した？,en,ja,"['O', 'O', 'B-NORP', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['B-EVENT', 'O']","['How', 'many', 'Union', 'states', 'participated', 'in', 'the', 'Civil', 'War', '?']","['南北戦争にはいくつの州が参戦した', '？']"
5967,Who won the Republican nomination for president in 2008?,誰が共和党の大統領候補指名を勝ち取りましたか？,en,ja,"['O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O']","['Who', 'won', 'the', 'Republican', 'nomination', 'for', 'president', 'in', '2008', '?']","['誰が共和党の大統領候補指名を勝ち取りましたか', '？']"
3545,In what year was the third president of the United States born?,アメリカ合衆国第三代大統領は何年に生まれましたか?,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O']","['O', 'O']","['In', 'what', 'year', 'was', 'the', 'third', 'president', 'of', 'the', 'United', 'States', 'born', '?']","['アメリカ合衆国第三代大統領は何年に生まれましたか', '?']"
599,Which Metallica album does not have Lars Ulrich in it?,ラーズ・ウルリッヒが演奏していないメタリカのアルバムは？,en,ja,"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","['Which', 'Metallica', 'album', 'does', 'not', 'have', 'Lars', 'Ulrich', 'in', 'it', '?']","['ラーズ', '・', 'ウルリッヒが演奏していないメタリカのアルバムは', '？']"
45,Were the box office earnings for The Wolf of Wall Street or Inception higher?,興行収入が多かったのは、ウルフ・オブ・ウォールストリートとインセプションのどちらですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'O', 'O']","['O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O']","['Were', 'the', 'box', 'office', 'earnings', 'for', 'The', 'Wolf', 'of', 'Wall', 'Street', 'or', 'Inception', 'higher', '?']","['興行収入が多かったのは', '、', 'ウルフ', '・', 'オブ', '・', 'ウォールストリートとインセプションのどちらですか', '？']"
4601,What is the river that flows through Montana and eventually connects to the Mississippi River in St. Louis?,モンタナ州を通流して、最終的にミシシッピ川とセントルイスで合流するのはどの川なのですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-GPE', 'I-GPE', 'O']","['B-GPE', 'O', 'O', 'O']","['What', 'is', 'the', 'river', 'that', 'flows', 'through', 'Montana', 'and', 'eventually', 'connects', 'to', 'the', 'Mississippi', 'River', 'in', 'St.', 'Louis', '?']","['モンタナ州を通流して', '、', '最終的にミシシッピ川とセントルイスで合流するのはどの川なのですか', '？']"
3841,Did Canada become fully independent from the United Kingdom in 1982?,カナダは1982年にイギリスから完全に独立しましたか？,en,ja,"['O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-DATE', 'O']","['O', 'O']","['Did', 'Canada', 'become', 'fully', 'independent', 'from', 'the', 'United', 'Kingdom', 'in', '1982', '?']","['カナダは1982年にイギリスから完全に独立しましたか', '？']"
3802,Was Caligula assassinated?,カリグラは暗殺されたの?,en,ja,"['O', 'B-PERSON', 'O', 'O']","['O', 'O']","['Was', 'Caligula', 'assassinated', '?']","['カリグラは暗殺されたの', '?']"
6909,How many movies does Captain America appear in?,キャプテン・アメリカが出ている映画は何作ある?,en,ja,"['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'B-GPE', 'O']","['How', 'many', 'movies', 'does', 'Captain', 'America', 'appear', 'in', '?']","['キャプテン', '・', 'アメリカが出ている映画は何作ある', '?']"
